GSvolume_pa_composition_average,ML pred ASR barrier (eV),IsFBlock_composition_average,IsRareEarth_composition_average,CovalentRadii_composition_average,NdUnfilled_composition_average,ICSDVolume_composition_average,BCCfermi_composition_average,AtomicVolume_arithmetic_average,ThermalExpansionCoefficient_arithmetic_average,valence_composition_average,GSenergy_pa_composition_average,phi_difference,HHIr_composition_average,HeatFusion_composition_average,HHIr_arithmetic_average,HeatFusion_arithmetic_average,CovalentRadius_composition_average,ElectricalConductivity_composition_average,phi_arithmetic_average,ElectricalConductivity_difference,Electrolyte class_2,BCCenergy_pa_composition_average,ThermalConductivity_arithmetic_average,HeatCapacityMolar_composition_average
18.20055555555556,1.356603,0.1111111111111111,0.1111111111111111,1.0655555555555556,0.8888888888888888,22.866666666666667,3.680798151111112,4675.725158036659,203.1,3.0,-5.22131446,2.61,1188.888888888889,4.94,1825.0,7.442499999999999,111.88888888888889,2.9222222222222225,2.6125,10.1,0.0,-3.9296100366666655,28.04185,28.3
17.572777777777777,1.177418459,0.1111111111111111,0.1111111111111111,1.0594444444444444,0.6666666666666666,22.355555555555554,3.6178322655555553,3751.488451727343,167.22,2.333333333333333,-4.94014282,2.78,1516.6666666666667,5.488333333333333,2320.0,7.917999999999998,109.44444444444444,4.533333333333333,2.604,16.799999999999997,0.0,-3.625878175,27.09948,28.16444444444444
17.61861111111111,1.184798143,0.1111111111111111,0.1111111111111111,1.06,0.5,22.39444444444445,3.51996143,3128.2120334281026,142.1,2.2777777777777777,-4.751268690833333,2.78,1450.0,5.343888888888889,2183.333333333333,8.865,109.77777777777776,6.911111111111111,2.911666666666666,59.6,0.0,-3.440478214444444,89.41623333333334,28.143888888888885
17.75611111111111,0.380456917,0.1111111111111111,0.1111111111111111,1.0616666666666663,0.0,22.511111111111116,3.226348923333333,3751.6552679771,167.92000000000002,2.111111111111111,-4.184646303333333,2.1300000000000003,1250.0,4.910555555555556,2080.0,7.397999999999999,110.77777777777776,14.044444444444444,2.474,59.6,0.0,-2.884278332777778,87.29948,28.08222222222222
17.718333333333334,1.128502772,0.1111111111111111,0.1111111111111111,1.0616666666666668,0.4444444444444444,22.5,3.456654893333333,3128.342284142507,141.9,2.555555555555556,-4.69629403,2.61,1238.888888888889,4.933888888888889,1966.6666666666663,8.466666666666667,110.77777777777776,8.544444444444444,2.8833333333333333,59.6,0.0,-3.4001224527777776,86.11623333333333,28.15555555555555
18.0182,1.998021555,0.02,0.02,1.0468,0.78,23.368,3.4532056488,4673.325164856839,205.175,2.24,-4.668590813,2.7,1442.0,4.8186,2325.0,7.3275,103.98,4.508,2.67,16.5,0.0,-3.2670010934,28.79935,27.9498
18.1769,1.039863509,0.02,0.02,1.0504,0.84,23.508000000000003,3.4284337954,3742.260558481534,165.6,2.28,-4.7288494607,2.7,1564.0,5.0946,3620.0,11.862,104.74,4.282,2.946,16.5,0.0,-3.3292657926,33.77948,27.9456
18.1152,1.615505054,0.02,0.02,1.0488,0.98,23.488,3.5154213868,4673.520540928446,204.875,2.84,-4.909609856,2.53,1182.0,4.3406,2000.0,6.73,105.18,3.168,2.6275,9.8,0.0,-3.5280806514,23.84935,28.0078
18.0988,1.560765561,0.02,0.02,1.048,0.9,23.452,3.4611933500000003,3741.004689631097,166.58,2.72,-4.8000434644,2.8000000000000003,1186.0,4.4874,1900.0,8.88,104.86,3.304,3.1420000000000003,13.2,0.0,-3.4142268386000003,37.21948,28.0466
18.107,1.446282355,0.02,0.02,1.0484,0.94,23.47,3.4883073684,3741.004689631097,166.58,2.78,-4.8548266602000005,2.8000000000000003,1184.0,4.414,1900.0,8.88,105.02,3.236,3.1420000000000003,13.2,0.0,-3.471153745,37.21948,28.0272
17.72691724138,1.293270495,0.04,0.04,1.0436,1.36,23.156,3.7789999356,4673.62937580246,207.35,3.08,-5.118501155068,2.0500000000000003,1264.0,4.1212,2100.0,6.505,106.76,0.956,2.5075000000000003,4.5,0.0,-3.7046107628000007,5.75435,28.2548
17.717213793104,1.191890743,0.04,0.04,1.0432,1.2800000000000002,23.112,3.721618818,3741.10267277859,168.48,2.92,-5.040894110854401,2.7,1300.0,4.2528,2220.0,8.444,106.24,1.652,3.026,17.4,0.0,-3.6289977952,24.60348,28.1944
18.37255,1.330078634,0.0,0.0,1.0523,0.63,23.818,3.4236493107,4667.573380729641,206.825,2.29,-4.64286854845,2.7,1401.0,4.7863,1900.0,9.415,103.98,4.379,3.1075,12.9,0.0,-3.2466181957,45.99935000000001,27.9555
18.5652,1.074366897,0.0,0.0,1.0566,0.7600000000000001,24.0,3.4206529656,3737.659131179776,166.92000000000002,2.54,-4.7874838612,2.7,1432.0,4.895,3280.0,13.532,105.16,3.684,3.296,12.9,0.0,-3.4002607402,47.53948,27.9716
18.5361,0.994824925,0.0,0.0,1.056,0.7,23.964,3.4019882442,3737.659131179776,166.92000000000002,2.3600000000000003,-4.7151781483,2.7,1510.0,5.038399999999999,3280.0,13.532,104.8,4.085999999999999,3.296,12.9,0.0,-3.3219368728000003,47.53948,27.9542
18.490952380952,1.152710829,0.0,0.0,1.0512,0.59,23.89,3.4598131281000004,3739.701528947041,190.86,2.28,-4.614018795275,3.15,1438.0,4.833600000000001,2540.0,11.24,103.73,4.267,3.596,17.9,0.0,-3.2105937141,36.84647999999999,27.94274
18.5167,1.073287017,0.0,0.0,1.0556,0.66,23.94,3.3895450966,4669.129572732334,205.7,2.24,-4.6669743397,2.7,1562.0,5.134,3750.0,13.4625,104.56,4.353999999999999,2.8875,12.9,0.0,-3.2697209612,39.37435000000001,27.9426
18.5167,1.091425833,0.0,0.0,1.0556,0.66,23.94,3.3895450966,4669.129572732334,205.7,2.24,-4.6669743397,2.7,1562.0,5.134,3750.0,13.4625,104.56,4.353999999999999,2.8875,12.9,1.0,-3.2697209612,39.37435000000001,27.9426
18.6754,1.147301119,0.0,0.0,1.0592,0.7200000000000002,24.08,3.3647732432,4669.129572732334,205.7,2.28,-4.727232987400001,2.7,1684.0,5.41,3750.0,13.4625,105.32,4.128,2.8875,12.9,0.0,-3.3319856604,39.37435000000001,27.9384
18.6754,1.048977233,0.0,0.0,1.0592,0.7200000000000002,24.08,3.3647732432,4669.129572732334,205.7,2.28,-4.727232987400001,2.7,1684.0,5.41,3750.0,13.4625,105.32,4.128,2.8875,12.9,1.0,-3.3319856604,39.37435000000001,27.9384
18.674200000000003,0.965100422,0.0,0.0,1.0592,0.7400000000000001,24.07,3.3754616728,3738.913004097704,165.82,2.28,-4.7623945476000005,2.7,1604.0,5.541399999999999,3960.0,18.084,105.44,4.158,3.12,12.9,0.0,-3.3671472206,42.99948,27.9536
18.358,1.381040073,0.0,0.0,1.052,0.6,23.8,3.41431695,6219.505385983007,271.8333333333333,2.2,-4.606715692,2.7,1440.0,4.858,2066.6666666666665,7.949999999999999,103.8,4.58,2.5,12.9,0.0,-3.207456262,34.59913333333334,27.9468
18.358,1.357678195,0.0,0.0,1.052,0.6,23.8,3.41431695,6219.505385983007,271.8333333333333,2.2,-4.606715692,2.7,1440.0,4.858,2066.6666666666665,7.949999999999999,103.8,4.58,2.5,12.9,0.0,-3.207456262,34.59913333333334,27.9468
18.8376,1.140011517,0.0,0.0,1.0632,0.8400000000000001,24.352,3.346772402,4670.881367216903,206.375,2.2,-4.5749206498,2.7,1512.0,4.774,2675.0,9.4875,105.56,3.924,2.6875,16.4,0.0,-3.1751364456,29.89935,27.9752
18.5978,1.105586892,0.0,0.0,1.0576,0.72,24.076,3.380544676,4670.881367216903,206.375,2.2,-4.5908181709,2.7,1476.0,4.816,2675.0,9.4875,104.68,4.252,2.6875,16.4,0.0,-3.1912963538000003,29.89935,27.961
18.856125,1.079159913,0.0,0.0,1.0635,0.8250000000000001,24.32,3.3411367907500003,3740.305520369586,166.56,2.25,-4.6621671002500005,2.7,1637.5,5.150499999999999,3900.0,13.59,105.85,3.8875,2.96,16.4,0.0,-3.26508725075,34.65948,27.9593
18.817325,1.175876842,0.0,0.0,1.0627,0.8250000000000002,24.318,3.34902250715,3740.305520369586,166.56,2.21,-4.593959692,2.7,1533.5,4.8535,3900.0,13.590000000000002,105.53,3.9495,2.96,16.4,0.0,-3.1947425974500003,34.65948,27.9706
18.4869,1.068497828,0.0,0.0,1.0552,0.7000000000000001,23.93,3.3510316742,4669.038118776956,206.025,2.22,-4.6206124515,2.7,1418.0,4.817,1950.0,9.5,104.48,4.273999999999999,2.825,15.3,1.0,-3.2210798928,31.42435,27.9518
18.6158,1.053813404,0.0,0.0,1.0584,0.8,24.06,3.2877463984,4669.038118776956,206.025,2.24,-4.634509211,2.7,1396.0,4.776,1950.0,9.5,105.16,3.968,2.825,15.3,1.0,-3.2347035236000004,31.42435,27.9568
18.5155,1.082358081,0.0,0.0,1.0556,0.68,23.93,3.4002335262,4669.140721877051,205.45,2.24,-4.7021358999,2.7,1482.0,5.2654,2750.0,15.105,104.68,4.384,2.8875,12.9,0.0,-3.3048825214,40.32435,27.9578
18.673,1.05590251,0.0,0.0,1.0592,0.7600000000000001,24.06,3.3861501024000003,4669.140721877051,205.45,2.28,-4.7975561078,2.7,1524.0,5.6728000000000005,2750.0,15.105,105.56,4.188,2.8875,12.9,0.0,-3.4023087808000003,40.32435,27.9688
18.988,1.034329022,0.0,0.0,1.0664,0.92,24.32,3.3579832548,4669.140721877051,205.45,2.3600000000000003,-4.9883965236000005,2.7,1608.0,6.4876,2750.0,15.105,107.32,3.796,2.8875,12.9,0.0,-3.5971612996,40.32435,27.9908
18.8004,1.081152365,0.0,0.0,1.0612,0.72,24.236,3.356150444,4672.882342707885,206.7,2.2,-4.5943999046,2.7,1438.0,4.7618,2200.0,8.809999999999999,105.08,4.257999999999999,2.675,16.099999999999998,1.0,-3.194660481000001,30.24935,27.9812
19.242800000000003,1.165923344,0.0,0.0,1.0704,0.8400000000000001,24.672,3.297983938,4672.882342707885,206.7,2.2,-4.582084117200001,2.7,1436.0,4.6656,2200.0,8.809999999999999,106.36,3.936,2.675,16.099999999999998,1.0,-3.1818647,30.24935,28.0156
18.478,1.295281178,0.0,0.0,1.0545,0.85,23.935,3.5528101500000004,4667.847649927336,204.8,2.8,-4.908746344000001,2.53,1315.0,4.7395,2250.0,10.615,105.35,3.075,2.995,6.199999999999999,1.0,-3.529501981,44.42435,27.9173
18.6844,1.242756117,0.0,0.0,1.0594,0.88,24.134,3.4421562308,4670.391593357473,205.05,2.76,-4.8811110345,2.53,1204.0,4.6478,1875.0,12.165,105.86,3.084,2.7325,7.799999999999999,0.0,-3.498319120000001,26.74935,28.0174
18.6534,1.296505973,0.0,0.0,1.0592,0.8400000000000001,24.072,3.5639528652,4668.699635730813,204.775,2.8000000000000003,-4.9501596714,2.53,1336.0,5.3268,2550.0,14.735,105.88,3.484,2.995,12.3,1.0,-3.5709607564,55.49935000000001,27.9632
18.604,1.362763667,0.0,0.0,1.0574,0.84,24.048,3.4455392608000004,4669.324948803942,205.4,2.78,-4.883891478400001,2.53,1328.0,4.703799999999999,3425.0,12.865,105.64,3.148,2.845,6.199999999999999,0.0,-3.5046925634,34.424350000000004,27.9948
18.753,1.23185872,0.0,0.0,1.0608,0.8800000000000001,24.176,3.4145458336,4669.324948803942,205.4,2.76,-4.9200482218,2.53,1476.0,5.0276000000000005,3425.0,12.865,106.28,3.056,2.845,6.199999999999999,0.0,-3.5408493068,34.424350000000004,27.9848
18.751800000000003,1.172974327,0.0,0.0,1.0608,0.9,24.166,3.4252342632,3739.06930495499,165.58,2.7600000000000007,-4.955209782000001,2.53,1396.0,5.159,3700.0,17.606,106.4,3.086,3.086,6.199999999999999,0.0,-3.576010867,39.03948,28.0
18.455,1.418154568,0.0,0.0,1.054,0.8,23.92,3.4765326880000003,6219.765887411816,271.43333333333334,2.8,-4.847734735,2.53,1180.0,4.38,1633.3333333333337,7.153333333333333,105.0,3.24,2.4433333333333334,6.199999999999999,0.0,-3.46853582,27.999133333333333,28.0048
18.455,1.37237551,0.0,0.0,1.054,0.8,23.92,3.4765326880000003,6219.765887411816,271.43333333333334,2.8,-4.847734735,2.53,1180.0,4.38,1633.3333333333337,7.153333333333333,105.0,3.24,2.4433333333333334,6.199999999999999,0.0,-3.46853582,27.999133333333333,28.0048
18.455,1.45317773,0.0,0.0,1.054,0.8,23.92,3.4765326880000003,6219.765887411816,271.43333333333334,2.8,-4.847734735,2.53,1180.0,4.38,1633.3333333333337,7.153333333333333,105.0,3.24,2.4433333333333334,6.199999999999999,0.0,-3.46853582,27.999133333333333,28.0048
18.455,1.394624163,0.0,0.0,1.054,0.8,23.92,3.4765326880000003,6219.765887411816,271.43333333333334,2.8,-4.847734735,2.53,1180.0,4.38,1633.3333333333337,7.153333333333333,105.0,3.24,2.4433333333333334,6.199999999999999,1.0,-3.46853582,27.999133333333333,28.0048
18.894925,1.279980024,0.0,0.0,1.0643,0.985,24.414,3.3987950975500003,3740.461821226872,166.32,2.6900000000000004,-4.7867749264,2.53,1325.5,4.4711,3640.0,13.112000000000002,106.49,2.8774999999999995,2.926,9.7,0.0,-3.4036062438500005,30.69948,28.017
18.624275,1.264746432,0.0,0.0,1.0579,0.855,24.082,3.44328915565,3740.461821226872,166.32,2.77,-4.8648524362,2.53,1306.5,4.6243,3640.0,13.112000000000002,105.67,3.1225,2.926,9.7,0.0,-3.48508641155,30.69948,27.9994
18.6492,1.661320829,0.0,0.0,1.0528,0.72,24.086,3.5457911130000004,4669.828509988016,204.225,2.76,-4.7905234079,2.53,1172.0,5.108,1475.0,17.9175,104.58,3.016008,3.0075000000000003,11.199599999999998,0.0,-3.4008663406000004,57.99935000000001,27.9026
18.5742,1.181342423,0.0,0.0,1.057,0.88,24.038,3.4070258384,4669.233494848564,205.725,2.76,-4.837529590200001,2.53,1184.0,4.3868,1625.0,8.9025,105.56,3.068,2.7825,8.6,0.0,-3.456051495,26.47435,28.004
18.5742,1.17402014,0.0,0.0,1.057,0.88,24.038,3.4070258384,4669.233494848564,205.725,2.76,-4.837529590200001,2.53,1184.0,4.3868,1625.0,8.9025,105.56,3.068,2.7825,8.6,1.0,-3.456051495,26.47435,28.004
18.7506,1.544329879,0.0,0.0,1.0608,0.92,24.156,3.4359226928,4669.336097948659,205.15,2.76,-4.9903713422,2.53,1316.0,5.2904,2425.0,14.5075,106.52,3.116,2.845,6.199999999999999,0.0,-3.611172427200001,35.37435000000001,28.0152
18.7043,1.398181647,0.0,0.0,1.0596,0.88,24.15,3.4320638324000003,4670.64090137616,205.0,2.76,-4.8529442189,2.53,1204.0,4.5238,1875.0,10.615,105.86,3.062,2.6950000000000003,8.899999999999999,0.0,-3.4721716302,26.67435,28.01
18.9536,1.277212982,0.0,0.0,1.0652,0.96,24.380000000000003,3.3875949768,4670.64090137616,205.0,2.72,-4.8581537028,2.53,1228.0,4.6676,1875.0,10.615,106.72,2.884,2.6950000000000003,8.899999999999999,0.0,-3.475807440400001,26.67435,28.0152
18.832533333334,1.360525553,0.0,0.0,1.0564,0.8,24.312,3.4412397156,4683.786381729632,224.075,2.78,-4.8360292572666,2.68,1264.0,4.2781,3025.0,5.94875,105.16,3.468,2.395,11.4,0.0,-3.4569073418,46.62435000000001,28.061
18.745233333334,0.998705894,0.0,0.0,1.0546,0.62,24.204,3.3852455514,3749.228277520328,181.86,2.24,-4.6191121185666,2.85,1498.0,4.7083,2960.0,7.999,104.08,4.674,2.936,12.9,0.0,-3.2219357396,57.29948,28.0088
18.764633333334,1.168310701,0.0,0.0,1.055,0.6599999999999999,24.228,3.397688699,3749.228277520328,181.86,2.36,-4.6673159271666,2.85,1446.0,4.612699999999999,2960.0,7.999,104.32,4.405999999999999,2.936,12.9,0.0,-3.2741516512000004,57.29948,28.0204
18.784033333334,1.210035106,0.0,0.0,1.0554,0.7,24.252,3.4101318466,3749.228277520328,181.86,2.48,-4.7155197357666,2.85,1394.0,4.5171,2960.0,7.999,104.56,4.138,2.936,12.9,0.0,-3.3263675628,57.29948,28.032
18.940566666667,1.111649266,0.0,0.0,1.062,0.9,24.362,3.407587777,3128.5323982430045,151.65,2.75,-4.9493570431333005,2.68,1438.0,5.10805,4283.333333333333,15.060833333333331,106.48000000000002,3.2,2.9466666666666663,11.4,0.0,-3.5701966279000006,49.61623333333334,28.0281
18.375433333333,1.105169817,0.0,0.0,1.054,0.9,23.822,3.4104006544,3119.4817638091376,145.65,2.75,-4.9570805151,2.53,1408.0,5.1147,3783.3333333333335,15.171666666666663,105.73000000000002,3.153,3.0466666666666664,6.699999999999999,0.0,-3.5778868157000003,46.64956666666667,27.9807
14.157999999999998,1.588397016,0.2,0.2,0.994,0.6,19.22,3.72358071,6212.383282061838,264.3333333333333,2.4,-5.212828899,1.8999999999999997,1460.0,5.095999999999999,2100.0,8.346666666666668,104.4,3.8,2.7666666666666666,16.799999999999997,0.0,-3.78651654,37.8558,28.4968
18.501933333333,1.104270457,0.0,0.0,1.0571,0.9,24.003,3.4212810599,3122.4641422762,149.81666666666666,2.75,-4.9509840598333,2.53,1371.0,5.1107,3166.666666666667,15.105,106.11,3.237,3.0216666666666665,15.1,0.0,-3.5717763149,56.032900000000005,28.0144
17.518,1.33357892,0.04,0.04,1.0404,0.6,22.884,3.476169702,4673.118244240505,203.875,2.24,-4.7279383334,2.7,1444.0,4.9056,2325.0,8.1175,103.92,4.424,2.675,16.799999999999997,0.0,-3.3232683176,29.27435,28.0568
16.258,1.248215452,0.1,0.1,1.023,0.6,21.51,3.56894883,4673.118244240505,203.875,2.3,-4.9097722955,2.7,1450.0,4.976999999999999,2325.0,8.1175,104.1,4.19,2.675,16.799999999999997,0.0,-3.496986401,29.27435,28.2218
16.258,1.379591062,0.1,0.1,1.023,0.6,21.51,3.56894883,4673.118244240505,203.875,2.3,-4.9097722955,2.7,1450.0,4.976999999999999,2325.0,8.1175,104.1,4.19,2.675,16.799999999999997,1.0,-3.496986401,29.27435,28.2218
14.998,1.45318851,0.16,0.16,1.0056,0.6,20.136000000000003,3.661727958,4673.118244240505,203.875,2.3600000000000003,-5.0916062576000005,2.7,1456.0,5.048399999999999,2325.0,8.1175,104.28,3.956,2.675,16.799999999999997,0.0,-3.6707044844000007,29.27435,28.3868
16.2774,1.362058545,0.1,0.1,1.0234,0.6400000000000001,21.534,3.5813919776,3740.8500683863126,165.46,2.42,-4.9579761041,2.7,1398.0,4.8814,2140.0,9.256,104.34,3.922,3.1260000000000003,16.799999999999997,1.0,-3.5492023126000003,39.45948,28.2334
16.4167,1.028927148,0.1,0.1,1.0266,0.66,21.65,3.5441769766,3742.095021988467,164.56,2.34,-4.9700309432,2.7,1572.0,5.252999999999999,3620.0,12.494,104.86,3.964,2.95,16.799999999999997,0.0,-3.5592511002,34.15948,28.2176
17.22496,1.061111419,0.06,0.06,1.03748,0.648,22.538,3.48727859528,3742.095021988467,164.56,2.292,-4.8367565722600006,2.7,1543.6,5.1502,3620.0,12.494000000000002,104.588,4.1652000000000005,2.95,16.799999999999997,0.0,-3.43098610476,34.15948,28.10844
17.052777777777777,1.257851153,0.1111111111111111,0.1111111111111111,1.0555555555555556,0.6666666666666666,21.977777777777774,3.6239949777777776,4673.118244240505,203.875,2.333333333333333,-4.926770116666667,2.7,1555.5555555555557,5.505555555555555,2325.0,8.1175,108.33333333333334,4.655555555555555,2.675,16.799999999999997,0.0,-3.6122347111111113,29.27435,28.09333333333333
18.664525,1.300782616,0.0,0.0,1.0589,0.8899999999999999,24.1475,3.44146105275,3740.4707405426448,166.12,2.75,-4.83556474185,2.53,1243.5,4.49815,2840.0,14.426000000000002,105.76,3.079,2.926,9.7,0.0,-3.4546644979,31.45948,28.0124
16.355,1.157322964,0.1,0.1,1.025,0.8,21.630000000000003,3.631164568,4673.313620312112,203.575,2.9,-5.1507913385,2.53,1190.0,4.499,2000.0,7.52,105.29999999999998,2.85,2.6325,10.1,0.0,-3.758065959000001,24.32435,28.2798
16.30651724138,1.298886141,0.1,0.1,1.025,1.0,21.73,3.855854418,4673.422455186126,206.05,3.1,-5.2978075165680005,2.0500000000000003,1270.0,4.318999999999999,2100.0,7.294999999999999,106.7,0.71,2.5125,4.5,0.0,-3.875051239,6.22935,28.5238
19.2298,1.205891589,0.0,0.0,1.0735,1.32,24.687,3.0247381656,4669.233494848564,205.725,2.54,-4.7814012938,2.53,1206.0,4.4242,1625.0,8.9025,108.64,2.122,2.7825,8.6,0.0,-3.3873877075000003,26.47435,27.9996
18.6934,1.211935771,0.0,0.0,1.06,0.96,24.156,3.3375189888000003,4669.233494848564,205.725,2.72,-4.8273244454,2.53,1188.0,4.3936,1625.0,8.9025,106.12,2.896,2.7825,8.6,0.0,-3.44356717,26.47435,28.0032
17.0461,1.384457423,0.0,0.0,1.0346,1.14,22.414,3.5056081458,4672.882342707885,206.7,2.26,-4.8936228625,2.7,1416.0,5.095599999999999,2200.0,8.809999999999999,103.5,4.388,2.675,16.099999999999998,1.0,-3.4871977186,30.24935,27.9312
17.996666666666666,0.754822199,0.0,0.0,1.0633333333333337,1.6666666666666663,22.71111111111111,3.608914123333333,4675.293880432432,206.225,2.333333333333333,-5.148095538888889,2.78,1422.2222222222222,5.778888888888888,2025.0,8.7325,109.66666666666666,4.488888888888889,2.655,16.099999999999998,1.0,-3.8358612188888888,33.96685,27.901111111111103
17.996666666666666,1.073710006,0.0,0.0,1.0633333333333337,1.6666666666666663,22.71111111111111,3.608914123333333,4675.293880432432,206.225,2.333333333333333,-5.148095538888889,2.78,1422.2222222222222,5.778888888888888,2025.0,8.7325,109.66666666666666,4.488888888888889,2.655,16.099999999999998,0.0,-3.8358612188888888,33.96685,27.901111111111103
18.104444444444447,1.432587292,0.0,0.0,1.0655555555555556,1.8888888888888888,22.84444444444444,3.678042721111111,4675.489256504039,205.925,3.0,-5.415894475555556,2.61,1133.3333333333333,5.247777777777777,1700.0,8.135,111.0,3.0,2.6125,9.4,0.0,-4.1259496166666665,29.01685,27.965555555555557
17.476666666666667,1.047025013,0.0,0.0,1.0594444444444444,1.6666666666666663,22.33333333333333,3.615076835555556,3751.299730501247,169.48,2.333333333333333,-5.134722835555555,2.78,1461.1111111111113,5.796111111111111,2220.0,8.472,108.55555555555554,4.611111111111111,2.604,16.099999999999998,0.0,-3.822217755000001,27.87948,27.83
